,id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,sender,test
2466,730343123172339712,2016-05-11,10:25:44,GMT,624581659,OjylPoliti,"Fremstilling i dag kl. 13.00 #anklager ""politidk  http://www.mynewsdesk.com/dk/ojylpoliti/news/fremstilling-i-dag-kl-13-00-163722?utm_medium=email&utm_source=sendgrid …",1,0,3,,['#anklager'],https://twitter.com/OjylPoliti/status/730343123172339712/,Jyl,False
2467,730331741039284224,2016-05-11,09:40:30,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi onsdag d. 11. maj #politidk #anklager  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-onsdag-d-11-maj-163673?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,2,,"['#politidk', '#anklager']",https://twitter.com/OjylPoliti/status/730331741039284224/,Jyl,False
2468,730283721341980672,2016-05-10,06:29:41,GMT,624581659,OjylPoliti,Fremstilling i dag #politidk #anklager  http://www.mynewsdesk.com/dk/ojylpoliti/news/fremstilling-i-dag-163620?utm_campaign=mm_email_notification&utm_medium=email&utm_source=sendgrid …,0,0,1,,"['#politidk', '#anklager']",https://twitter.com/OjylPoliti/status/730283721341980672/,Jyl,False
2470,730092704529559552,2016-05-10,17:50:39,GMT,624581659,OjylPoliti,"2 dages påtale om ulovlig kørsel og parkering i Mindeparken hjalp ikke, så i dag blev 27 bilister skrevet for div. overtrædelser. #politidk",1,2,15,,['#politidk'],https://twitter.com/OjylPoliti/status/730092704529559552/,Jyl,False
2471,729943497013350400,2016-05-10,07:57:46,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi tirsdag d. 10. maj #politidk  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-tirsdag-d-10-maj-163411?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,0,,['#politidk'],https://twitter.com/OjylPoliti/status/729943497013350400/,Jyl,False
2472,729916728113831936,2016-05-09,06:11:23,GMT,624581659,OjylPoliti,"Politi, Region, Brandvæsen og Beredskabsstyrelse afholder i dag en tværfaglig øvelse på Aarhus Havn. Ingen alarm, bare en øvelse. #politidk",0,2,5,,['#politidk'],https://twitter.com/OjylPoliti/status/729916728113831936/,Jyl,False
2474,729568673996869632,2016-05-09,07:08:21,GMT,624581659,OjylPoliti,Fortsat fald i ungdomskriminalitet i Aarhus #politidk  http://www.mynewsdesk.com/dk/ojylpoliti/pressreleases/fortsat-fald-i-ungdomskriminalitet-i-aarhus-1398006?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid … pic.twitter.com/UhkZbJqlA4,0,3,12,,['#politidk'],https://twitter.com/OjylPoliti/status/729568673996869632/,Jyl,False
2475,729205803706658816,2016-05-08,07:06:26,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi søndag  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-soendag-163182?utm_campaign=mm_email_notification&utm_medium=email&utm_source=sendgrid …,0,0,3,,[],https://twitter.com/OjylPoliti/status/729205803706658816/,Jyl,False
2478,728845767075598336,2016-05-07,07:15:46,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi fredag til lørdag  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-fredag-til-loerdag-163169?utm_campaign=mm_email_notification&utm_medium=email&utm_source=sendgrid …,0,0,3,,[],https://twitter.com/OjylPoliti/status/728845767075598336/,Jyl,False
2479,728605227868393472,2016-05-06,15:19:57,GMT,624581659,OjylPoliti,25.000 feststemte mennesker til kapsejlads i Universitetsparken. Sol og god stemning #politidk pic.twitter.com/0zcYNb3Pja,0,5,18,,['#politidk'],https://twitter.com/OjylPoliti/status/728605227868393472/,Jyl,False
2481,728485700455247872,2016-05-06,07:25:00,GMT,624581659,OjylPoliti,Døgnrapport Østjyllands Politi fredag den 060516  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-oestjyllands-politi-fredag-den-060516-163073?utm_campaign=newsletter&utm_medium=email&utm_source=sendgrid …,0,0,2,,[],https://twitter.com/OjylPoliti/status/728485700455247872/,Jyl,False
2482,728161143005585408,2016-05-05,09:55:19,GMT,624581659,OjylPoliti,God stemning -  AGF fans i Filmbyen inden afrejse til Pokalfinalen i Kbh. Hygge og god opførsel. God kamp #politidk pic.twitter.com/E4Wfhoo74Z,0,2,19,,['#politidk'],https://twitter.com/OjylPoliti/status/728161143005585408/,Jyl,False
2483,728118775522811905,2016-05-05,07:06:58,GMT,624581659,OjylPoliti,Døgnrapport Kristihimmelfartsvej Østjylland Politi http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-kristihimmelfartsvej-oestjylland-politi-162937?utm_medium=email&utm_source=sendgrid …,0,1,2,,[],https://twitter.com/OjylPoliti/status/728118775522811905/,Jyl,False
2484,728109331305013249,2016-05-04,06:29:26,GMT,624581659,OjylPoliti,Selvfølgelig skal der prales af vores sindssygt dygtige hunde (og førere)<Emoji: Winking face> #politidk https://twitter.com/jakbiversen/status/727933340179910656 …,1,2,12,,['#politidk'],https://twitter.com/OjylPoliti/status/728109331305013249/,Jyl,False
2485,727867921402191872,2016-05-04,14:30:10,GMT,624581659,OjylPoliti,Er du god til at tale med folk? Har du en beredskabsfaglig udd.? Og kan du holde hovedet koldt? Så se her:  http://bit.ly/23lRRne  #politidk,0,1,1,,['#politidk'],https://twitter.com/OjylPoliti/status/727867921402191872/,Jyl,False
2486,727857334526029824,2016-05-04,13:48:06,GMT,624581659,OjylPoliti,Resultatet af grundlovsforhør: Pågældende blev varetægtsfængslet i 4 uger. Kæret.#politidk,0,0,3,,['#politidk'],https://twitter.com/OjylPoliti/status/727857334526029824/,Jyl,False
2487,727824158520975360,2016-05-04,11:36:16,GMT,624581659,OjylPoliti,"I dag trafikkontrol v. Skødstrup Skole, Vejlby C.Vej og S.Frichsvej i dag ml.kl. 8 og 11. 1 klip for hastighed, 7 seler og 3 mobil #politidk",0,0,5,,['#politidk'],https://twitter.com/OjylPoliti/status/727824158520975360/,Jyl,False
2488,727807506664153088,2016-05-04,10:30:06,GMT,624581659,OjylPoliti,"Nu har du chancen for at blive den, der kvalitetssikrer kommende bilister på de østjyske veje - se her:  http://bit.ly/1rt9zcI  #politidk",0,2,1,,['#politidk'],https://twitter.com/OjylPoliti/status/727807506664153088/,Jyl,False
2489,727796235332026368,2016-05-04,09:45:18,GMT,624581659,OjylPoliti,"Sirenerne afprøves i dag kl. 12.00. Der vil være 3 signaler, der lyder kort efter kl. 12 og 15 min frem. #politidk pic.twitter.com/zMEkCuCi7H",0,5,12,,['#politidk'],https://twitter.com/OjylPoliti/status/727796235332026368/,Jyl,False
2490,727793436561166336,2016-05-04,09:34:11,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi onsdag d. 4 maj #politidk #anklager  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-onsdag-d-4-maj-162774?utm_campaign=mm_email_notification&utm_medium=email&utm_source=sendgrid …,0,0,1,,"['#politidk', '#anklager']",https://twitter.com/OjylPoliti/status/727793436561166336/,Jyl,False
2491,727484395066634242,2016-05-03,13:06:10,GMT,624581659,OjylPoliti,"Vil du være med til at øge trafiksikkerheden på de østjyske veje? Så er det lige dig, vi mangler - se her:  http://bit.ly/1W6ceXb  #politidk",0,2,3,,['#politidk'],https://twitter.com/OjylPoliti/status/727484395066634242/,Jyl,False
2493,727442647057588224,2016-05-03,10:20:16,GMT,624581659,OjylPoliti,Fremstillet udenlandsk mand sigtet for dokumentfalsk og ulovligt arbejde blev fængslet i 4 uger #politidk #anklager http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-tirsdag-d-3-maj-162458?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,1,,"['#politidk', '#anklager']",https://twitter.com/OjylPoliti/status/727442647057588224/,Jyl,False
2495,727376283169116160,2016-05-02,05:56:34,GMT,624581659,OjylPoliti,Fremstilling af udenlandsk mand sigtet for ulovligt ophold og arbejde #politidk #anklager  http://www.mynewsdesk.com/dk/ojylpoliti/news/fremstilling-i-dag-162457?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,1,,"['#politidk', '#anklager']",https://twitter.com/OjylPoliti/status/727376283169116160/,Jyl,False
2496,727265562372521988,2016-05-02,22:36:36,GMT,624581659,OjylPoliti,"Færdselsuheld Grenå: Den 21-årige motorcyklist blev alvorligt kvæstet bragt til sygehuset i Aarhus, men døde kort tid efter. #politdk",0,0,2,,['#politdk'],https://twitter.com/OjylPoliti/status/727265562372521988/,Jyl,False
2497,727061135535517696,2016-05-02,09:04:17,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi mandag d. 2. maj #politidk #anklager  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-mandag-d-2-maj-162291?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,3,,"['#politidk', '#anklager']",https://twitter.com/OjylPoliti/status/727061135535517696/,Jyl,False
2498,727042345976352769,2016-05-02,07:49:37,GMT,624581659,OjylPoliti,En times morgenkontrol på Silkeborgvej i Åbyhøj resulterede i 19 sigtelser for overtrædelse af færdselsloven-primært mobiltelefon. #politidk,5,2,19,,['#politidk'],https://twitter.com/OjylPoliti/status/727042345976352769/,Jyl,False
2499,726755725918228481,2016-05-01,12:50:42,GMT,624581659,OjylPoliti,Efter grundlovsforhør i Retten i Aarhus søndag er den 23-årige mand fængslet i 4 uger. Ingen kære.,2,0,2,,[],https://twitter.com/OjylPoliti/status/726755725918228481/,Jyl,False
2500,726724953261920256,2016-05-01,10:48:25,GMT,624581659,OjylPoliti,1. maj-arrangement på Rådhuspladsen i Aarhus. Dialog-politiet er med i solskinnet #politidk pic.twitter.com/SpbkW3bDYx,0,0,10,,['#politidk'],https://twitter.com/OjylPoliti/status/726724953261920256/,Jyl,False
2501,726297687608451072,2016-04-29,06:30:37,GMT,624581659,OjylPoliti,Døgnrapport fra fredag til lørdag  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-fredag-til-loerdag-162209?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,6,,[],https://twitter.com/OjylPoliti/status/726297687608451072/,Jyl,False
2502,725996355915767808,2016-04-29,10:33:14,GMT,624581659,OjylPoliti,Har du fået stjålet smykker eller sølvtøj? Så har vi brug for din hjælp #politidk  http://www.mynewsdesk.com/dk/ojylpoliti/pressreleases/har-du-faaet-stjaalet-smykker-eller-soelvtoej-1389202?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid … pic.twitter.com/nHES7sQAPU,0,5,1,,['#politidk'],https://twitter.com/OjylPoliti/status/725996355915767808/,Jyl,False
2503,725962241418387456,2016-04-29,08:17:40,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi fredag d. 29. april #politidk  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-fredag-d-29-april-162105?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,1,,['#politidk'],https://twitter.com/OjylPoliti/status/725962241418387456/,Jyl,False
2504,725734700422156288,2016-04-28,17:13:30,GMT,624581659,OjylPoliti,"Redningsarbejdet tog lidt længere tid end beregnet, men nu skulle der igen være åbnet for trafikken i sydlig retning på oddervej #politidk",0,1,2,,['#politidk'],https://twitter.com/OjylPoliti/status/725734700422156288/,Jyl,False
2506,725707382064603136,2016-04-28,15:24:57,GMT,624581659,OjylPoliti,"En lasbil har påkørt jernbanebroen på Oddervej, ved Beder. Den væltede lastbil blokerer for færdslen i sydgående retning #politidk",2,1,5,,['#politidk'],https://twitter.com/OjylPoliti/status/725707382064603136/,Jyl,False
2507,725665698953965569,2016-04-28,12:39:19,GMT,624581659,OjylPoliti,Ifm. færdselsuheld er den svært kvæstede person afgået ved døden. Politi og redning er færdig på stedet. #politidk http://www.mynewsdesk.com/dk/ojylpoliti/news/alvorligt-faerdselsuheld-i-termestrup-paa-djursland-161956?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,1,1,,['#politidk'],https://twitter.com/OjylPoliti/status/725665698953965569/,Jyl,False
2510,725626364586561536,2016-04-28,10:03:01,GMT,624581659,OjylPoliti,Alvorligt færselsuheld på Randersvej - Kærvej ved Mørke. Randersvej fuldstændig spærret. #politidk,1,2,1,,['#politidk'],https://twitter.com/OjylPoliti/status/725626364586561536/,Jyl,False
2511,725609422983143424,2016-04-28,08:55:42,GMT,624581659,OjylPoliti,Uenighed i trafikken og trussel med kniv i Wilstersgade Aarhus kl 1022. Der eftersøges ZU38939 lys Toyota Yaris. Henvendelse 114. #politidk,0,2,3,,['#politidk'],https://twitter.com/OjylPoliti/status/725609422983143424/,Jyl,False
2513,725383151170768897,2016-04-27,17:56:34,GMT,624581659,OjylPoliti,@OjylPoliti Så kom der styr på hestene. Ejeren har indfundet sig og tager sig af dem......uden Benny Hill :-),0,3,18,,[],https://twitter.com/OjylPoliti/status/725383151170768897/,Jyl,False
2517,725022841574428672,2016-04-26,18:04:50,GMT,624581659,OjylPoliti,Resultatet af grundlovsføret i Aarhus: de tre fremstillede blev alle varetægtsfængslet 4 uger. #politidk,0,1,2,,['#politidk'],https://twitter.com/OjylPoliti/status/725022841574428672/,Jyl,False
2518,724880991890853888,2016-04-26,08:41:10,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi tirsdag d. 26. april #politidk #anklager  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-tirsdag-d-26-april-161500?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,3,,"['#politidk', '#anklager']",https://twitter.com/OjylPoliti/status/724880991890853888/,Jyl,False
2519,724503155774504960,2016-04-25,07:39:47,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi mandag d. 15. april #politidk  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-mandag-d-15-april-161285?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,2,,['#politidk'],https://twitter.com/OjylPoliti/status/724503155774504960/,Jyl,False
2522,724206878272684032,2016-04-24,12:02:29,GMT,624581659,OjylPoliti,Jf. døgnrapport 30 årig mand fra Aarhus varetægtsfængslet i 4 uger for kvalificeret vold. Kæret. #politidk,1,2,3,,['#politidk'],https://twitter.com/OjylPoliti/status/724206878272684032/,Jyl,False
2525,723568180929683459,2016-04-22,17:44:32,GMT,624581659,OjylPoliti,I forbindelse med lastbil der har påkørt bro med særtransport (vindmølle). Henvendelse unødvendig og luften er lukket ud af hjulene.,4,2,25,,[],https://twitter.com/OjylPoliti/status/723568180929683459/,Jyl,False
2526,723449789342453760,2016-04-22,09:54:05,GMT,624581659,OjylPoliti,Ved grundlovsforhøret i Aarhus i dag er den 21-årige mand blevet varetægtsfængslet indtil 9. maj 2016. Fængslingen er kæret.,0,0,3,,[],https://twitter.com/OjylPoliti/status/723449789342453760/,Jyl,False
2527,723404115028512768,2016-04-21,06:52:35,GMT,624581659,OjylPoliti,Døgnrapport fra Østjyllands Politi http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-torsdag-til-fredag-161089?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,0,3,,[],https://twitter.com/OjylPoliti/status/723404115028512768/,Jyl,False
2528,723361870376095745,2016-04-21,04:04:43,GMT,624581659,OjylPoliti,E45 nordgående ved Hadsten er igen farbar i begge spor efter flere påkørsler af krondyr. #politidk,0,1,1,,['#politidk'],https://twitter.com/OjylPoliti/status/723361870376095745/,Jyl,False
2529,723339737709338625,2016-04-21,02:36:47,GMT,624581659,OjylPoliti,E45 Nordgående ved Hadsten: Flere krondyr påkørt af 5 biler. Ingen personskade - politi og redning på stedet - kør forsigtigt.#politidk,1,2,4,,['#politidk'],https://twitter.com/OjylPoliti/status/723339737709338625/,Jyl,False
2530,723315836140789761,2016-04-21,01:01:48,GMT,624581659,OjylPoliti,Vindmølletransport sidder fast under motorvejsbro i Aarhus V. Ingen personskade. #politidk http://www.mynewsdesk.com/dk/ojylpoliti/news/vindmoelletransport-kilet-fast-under-motorvejsbro-i-aarhus-v-161052?utm_campaign=mm_email_notification&utm_medium=email&utm_source=sendgrid …,0,0,2,,['#politidk'],https://twitter.com/OjylPoliti/status/723315836140789761/,Jyl,False
2531,723144356568268800,2016-04-21,13:40:24,GMT,624581659,OjylPoliti,"Den 39-årige rumæner, der blev fremstillet for databedrageri, er blevet varetægtsfængslet i fire uger #anklager  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-torsdag-den-21-april-160932?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …",0,0,4,,['#anklager'],https://twitter.com/OjylPoliti/status/723144356568268800/,Jyl,False
2532,723144171385577472,2016-04-21,13:39:40,GMT,624581659,OjylPoliti,"Den 19-årige rumæner, der blev fremstillet for overtrædelse af indrejseforbud, er varetægtsfængslet 4 uger  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-torsdag-den-21-april-160932?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid … #anklager",0,0,3,,['#anklager'],https://twitter.com/OjylPoliti/status/723144171385577472/,Jyl,False
2534,723110645135233025,2016-04-21,11:26:27,GMT,624581659,OjylPoliti,Rumæner sigtet for overtrædelse af indrejseforbud bliver fremstillet kl. 14 i dag ved retten i Aarhus  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-torsdag-den-21-april-160932?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid … #anklager,0,0,2,,['#anklager'],https://twitter.com/OjylPoliti/status/723110645135233025/,Jyl,False
2535,723108626349600768,2016-04-21,11:18:25,GMT,624581659,OjylPoliti,"Branden i Hasselager er nu så meget under kontrol, at den ikke længere udvikler røg #politidk http://www.mynewsdesk.com/dk/ojylpoliti/pressreleases/gaardbrand-ved-hasselager-1380058?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …",0,0,2,,['#politidk'],https://twitter.com/OjylPoliti/status/723108626349600768/,Jyl,False
2536,723100109542555648,2016-04-21,10:44:35,GMT,624581659,OjylPoliti,"Branden ved Hasselager er nu under kontrol, men udvikler fortsat røg #politidk  http://www.mynewsdesk.com/dk/ojylpoliti/pressreleases/gaardbrand-ved-hasselager-1380058?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …",0,3,3,,['#politidk'],https://twitter.com/OjylPoliti/status/723100109542555648/,Jyl,False
2537,723092168890585088,2016-04-21,10:13:02,GMT,624581659,OjylPoliti,Gårdbrand ved Hasselager udvikler kraftig røg #politidk  http://www.mynewsdesk.com/dk/ojylpoliti/pressreleases/gaardbrand-ved-hasselager-1380058?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid …,0,1,5,,['#politidk'],https://twitter.com/OjylPoliti/status/723092168890585088/,Jyl,False
2539,722731766428078080,2016-04-20,10:20:55,GMT,624581659,OjylPoliti,32-årig indbrudstyv fik straksdom på 5 måneders fængsel - heraf 93 dages reststraf fra tidl. dom  http://www.mynewsdesk.com/dk/ojylpoliti/news/doegnrapport-fra-oestjyllands-politi-onsdag-den-20-april-160733?utm_campaign=send_list&utm_medium=email&utm_source=sendgrid … #anklager #politidk,0,1,3,,"['#anklager', '#politidk']",https://twitter.com/OjylPoliti/status/722731766428078080/,Jyl,False
